,puuid,match_id
464,9x_y1GgHH3IjqV9bAzPWrM0x_0Y20FLr3CcefePZPcZ7mOz8lI5ssV3-oF85kt4GSLIZTz1Xxcwitw,NA1_3249164742
465,9x_y1GgHH3IjqV9bAzPWrM0x_0Y20FLr3CcefePZPcZ7mOz8lI5ssV3-oF85kt4GSLIZTz1Xxcwitw,NA1_3249018645
466,9x_y1GgHH3IjqV9bAzPWrM0x_0Y20FLr3CcefePZPcZ7mOz8lI5ssV3-oF85kt4GSLIZTz1Xxcwitw,NA1_3249001227
467,9x_y1GgHH3IjqV9bAzPWrM0x_0Y20FLr3CcefePZPcZ7mOz8lI5ssV3-oF85kt4GSLIZTz1Xxcwitw,NA1_3248556080
468,9x_y1GgHH3IjqV9bAzPWrM0x_0Y20FLr3CcefePZPcZ7mOz8lI5ssV3-oF85kt4GSLIZTz1Xxcwitw,NA1_3248543751
469,9x_y1GgHH3IjqV9bAzPWrM0x_0Y20FLr3CcefePZPcZ7mOz8lI5ssV3-oF85kt4GSLIZTz1Xxcwitw,NA1_3248358377
470,p6mmOt-5JEdLam4pSVU_FOOeeYy_1Bxuob7B-bxTmnPoegLJpFrqc4SL1rehyKz6JpLBjZwo2AGUtg,NA1_3246864576
471,p6mmOt-5JEdLam4pSVU_FOOeeYy_1Bxuob7B-bxTmnPoegLJpFrqc4SL1rehyKz6JpLBjZwo2AGUtg,NA1_3246882575
472,p6mmOt-5JEdLam4pSVU_FOOeeYy_1Bxuob7B-bxTmnPoegLJpFrqc4SL1rehyKz6JpLBjZwo2AGUtg,NA1_3246900559
473,p6mmOt-5JEdLam4pSVU_FOOeeYy_1Bxuob7B-bxTmnPoegLJpFrqc4SL1rehyKz6JpLBjZwo2AGUtg,NA1_3246859847
474,p6mmOt-5JEdLam4pSVU_FOOeeYy_1Bxuob7B-bxTmnPoegLJpFrqc4SL1rehyKz6JpLBjZwo2AGUtg,NA1_3246836875
475,p6mmOt-5JEdLam4pSVU_FOOeeYy_1Bxuob7B-bxTmnPoegLJpFrqc4SL1rehyKz6JpLBjZwo2AGUtg,NA1_3246825435
476,p6mmOt-5JEdLam4pSVU_FOOeeYy_1Bxuob7B-bxTmnPoegLJpFrqc4SL1rehyKz6JpLBjZwo2AGUtg,NA1_3246823034
477,p6mmOt-5JEdLam4pSVU_FOOeeYy_1Bxuob7B-bxTmnPoegLJpFrqc4SL1rehyKz6JpLBjZwo2AGUtg,NA1_3246781767
478,p6mmOt-5JEdLam4pSVU_FOOeeYy_1Bxuob7B-bxTmnPoegLJpFrqc4SL1rehyKz6JpLBjZwo2AGUtg,NA1_3246723342
479,p6mmOt-5JEdLam4pSVU_FOOeeYy_1Bxuob7B-bxTmnPoegLJpFrqc4SL1rehyKz6JpLBjZwo2AGUtg,NA1_3246539170
480,qW9dhUvXTkYA1IOjPg1L-KoL4zw4EvQxdxqLiP5qJ1vogPb7xcwJMimQW8-9WTI4NtsGrUlyZ4cCCg,NA1_3250265846
481,qW9dhUvXTkYA1IOjPg1L-KoL4zw4EvQxdxqLiP5qJ1vogPb7xcwJMimQW8-9WTI4NtsGrUlyZ4cCCg,NA1_3250292795
482,qW9dhUvXTkYA1IOjPg1L-KoL4zw4EvQxdxqLiP5qJ1vogPb7xcwJMimQW8-9WTI4NtsGrUlyZ4cCCg,NA1_3250300260
483,qW9dhUvXTkYA1IOjPg1L-KoL4zw4EvQxdxqLiP5qJ1vogPb7xcwJMimQW8-9WTI4NtsGrUlyZ4cCCg,NA1_3250219306
484,qW9dhUvXTkYA1IOjPg1L-KoL4zw4EvQxdxqLiP5qJ1vogPb7xcwJMimQW8-9WTI4NtsGrUlyZ4cCCg,NA1_3250216279
485,qW9dhUvXTkYA1IOjPg1L-KoL4zw4EvQxdxqLiP5qJ1vogPb7xcwJMimQW8-9WTI4NtsGrUlyZ4cCCg,NA1_3250241162
486,qW9dhUvXTkYA1IOjPg1L-KoL4zw4EvQxdxqLiP5qJ1vogPb7xcwJMimQW8-9WTI4NtsGrUlyZ4cCCg,NA1_3250147982
487,qW9dhUvXTkYA1IOjPg1L-KoL4zw4EvQxdxqLiP5qJ1vogPb7xcwJMimQW8-9WTI4NtsGrUlyZ4cCCg,NA1_3250152893
488,qW9dhUvXTkYA1IOjPg1L-KoL4zw4EvQxdxqLiP5qJ1vogPb7xcwJMimQW8-9WTI4NtsGrUlyZ4cCCg,NA1_3250135686
489,qW9dhUvXTkYA1IOjPg1L-KoL4zw4EvQxdxqLiP5qJ1vogPb7xcwJMimQW8-9WTI4NtsGrUlyZ4cCCg,NA1_3250030150
490,GBkecNlSd0gE7KxMd30qEJpyTXzrGrernnzSrpagjNj2kvR8LKMniM9jfX18Xdg3T6WgZ_ZBej2P_A,NA1_3250287091
491,GBkecNlSd0gE7KxMd30qEJpyTXzrGrernnzSrpagjNj2kvR8LKMniM9jfX18Xdg3T6WgZ_ZBej2P_A,NA1_3250268172
492,GBkecNlSd0gE7KxMd30qEJpyTXzrGrernnzSrpagjNj2kvR8LKMniM9jfX18Xdg3T6WgZ_ZBej2P_A,NA1_3250314011
493,GBkecNlSd0gE7KxMd30qEJpyTXzrGrernnzSrpagjNj2kvR8LKMniM9jfX18Xdg3T6WgZ_ZBej2P_A,NA1_3250284376
494,GBkecNlSd0gE7KxMd30qEJpyTXzrGrernnzSrpagjNj2kvR8LKMniM9jfX18Xdg3T6WgZ_ZBej2P_A,NA1_3250292940
495,GBkecNlSd0gE7KxMd30qEJpyTXzrGrernnzSrpagjNj2kvR8LKMniM9jfX18Xdg3T6WgZ_ZBej2P_A,NA1_3250281301
496,GBkecNlSd0gE7KxMd30qEJpyTXzrGrernnzSrpagjNj2kvR8LKMniM9jfX18Xdg3T6WgZ_ZBej2P_A,NA1_3250238999
497,GBkecNlSd0gE7KxMd30qEJpyTXzrGrernnzSrpagjNj2kvR8LKMniM9jfX18Xdg3T6WgZ_ZBej2P_A,NA1_3250245049
498,GBkecNlSd0gE7KxMd30qEJpyTXzrGrernnzSrpagjNj2kvR8LKMniM9jfX18Xdg3T6WgZ_ZBej2P_A,NA1_3250222498
499,GBkecNlSd0gE7KxMd30qEJpyTXzrGrernnzSrpagjNj2kvR8LKMniM9jfX18Xdg3T6WgZ_ZBej2P_A,NA1_3250169055
500,7CqYYsxGsZ5yCgooHfKMcSHi9qJ1h4gjb-H61TFCpRuBx1Kxa_Wr0kkpxophAC_0LHAzCPgyBNipcg,NA1_3250495740
501,7CqYYsxGsZ5yCgooHfKMcSHi9qJ1h4gjb-H61TFCpRuBx1Kxa_Wr0kkpxophAC_0LHAzCPgyBNipcg,NA1_3250460015
502,7CqYYsxGsZ5yCgooHfKMcSHi9qJ1h4gjb-H61TFCpRuBx1Kxa_Wr0kkpxophAC_0LHAzCPgyBNipcg,NA1_3250386966
503,7CqYYsxGsZ5yCgooHfKMcSHi9qJ1h4gjb-H61TFCpRuBx1Kxa_Wr0kkpxophAC_0LHAzCPgyBNipcg,NA1_3250392832
504,7CqYYsxGsZ5yCgooHfKMcSHi9qJ1h4gjb-H61TFCpRuBx1Kxa_Wr0kkpxophAC_0LHAzCPgyBNipcg,NA1_3250390152
505,7CqYYsxGsZ5yCgooHfKMcSHi9qJ1h4gjb-H61TFCpRuBx1Kxa_Wr0kkpxophAC_0LHAzCPgyBNipcg,NA1_3250346789
506,7CqYYsxGsZ5yCgooHfKMcSHi9qJ1h4gjb-H61TFCpRuBx1Kxa_Wr0kkpxophAC_0LHAzCPgyBNipcg,NA1_3250364199
507,7CqYYsxGsZ5yCgooHfKMcSHi9qJ1h4gjb-H61TFCpRuBx1Kxa_Wr0kkpxophAC_0LHAzCPgyBNipcg,NA1_3250325472
508,7CqYYsxGsZ5yCgooHfKMcSHi9qJ1h4gjb-H61TFCpRuBx1Kxa_Wr0kkpxophAC_0LHAzCPgyBNipcg,NA1_3250324277
509,7CqYYsxGsZ5yCgooHfKMcSHi9qJ1h4gjb-H61TFCpRuBx1Kxa_Wr0kkpxophAC_0LHAzCPgyBNipcg,NA1_3250322814
510,CPu9b_FeYBNR8kj-Iohrx0EW8iGRfNwrbi2jfB88LVg08KEs_VAyrVqHYeuETzfDAhhOxvUOa6qx2g,NA1_3250214403
511,CPu9b_FeYBNR8kj-Iohrx0EW8iGRfNwrbi2jfB88LVg08KEs_VAyrVqHYeuETzfDAhhOxvUOa6qx2g,NA1_3250142807
512,CPu9b_FeYBNR8kj-Iohrx0EW8iGRfNwrbi2jfB88LVg08KEs_VAyrVqHYeuETzfDAhhOxvUOa6qx2g,NA1_3250114468
513,CPu9b_FeYBNR8kj-Iohrx0EW8iGRfNwrbi2jfB88LVg08KEs_VAyrVqHYeuETzfDAhhOxvUOa6qx2g,NA1_3250099924
514,CPu9b_FeYBNR8kj-Iohrx0EW8iGRfNwrbi2jfB88LVg08KEs_VAyrVqHYeuETzfDAhhOxvUOa6qx2g,NA1_3249961567
515,CPu9b_FeYBNR8kj-Iohrx0EW8iGRfNwrbi2jfB88LVg08KEs_VAyrVqHYeuETzfDAhhOxvUOa6qx2g,NA1_3249899727
516,CPu9b_FeYBNR8kj-Iohrx0EW8iGRfNwrbi2jfB88LVg08KEs_VAyrVqHYeuETzfDAhhOxvUOa6qx2g,NA1_3249893099
517,CPu9b_FeYBNR8kj-Iohrx0EW8iGRfNwrbi2jfB88LVg08KEs_VAyrVqHYeuETzfDAhhOxvUOa6qx2g,NA1_3249314753
518,CPu9b_FeYBNR8kj-Iohrx0EW8iGRfNwrbi2jfB88LVg08KEs_VAyrVqHYeuETzfDAhhOxvUOa6qx2g,NA1_3249268757
519,CPu9b_FeYBNR8kj-Iohrx0EW8iGRfNwrbi2jfB88LVg08KEs_VAyrVqHYeuETzfDAhhOxvUOa6qx2g,NA1_3249282592
520,zfppekIbqBkisJITudni1vMEIbzDzgeNk34SO8L9LTgT85d66WI-71-6yQS5Tl27SE58EdJ4N_5JYA,NA1_3248017475
521,zfppekIbqBkisJITudni1vMEIbzDzgeNk34SO8L9LTgT85d66WI-71-6yQS5Tl27SE58EdJ4N_5JYA,NA1_3248031182
522,zfppekIbqBkisJITudni1vMEIbzDzgeNk34SO8L9LTgT85d66WI-71-6yQS5Tl27SE58EdJ4N_5JYA,NA1_3247977000
523,zfppekIbqBkisJITudni1vMEIbzDzgeNk34SO8L9LTgT85d66WI-71-6yQS5Tl27SE58EdJ4N_5JYA,NA1_3247953758
524,zfppekIbqBkisJITudni1vMEIbzDzgeNk34SO8L9LTgT85d66WI-71-6yQS5Tl27SE58EdJ4N_5JYA,NA1_3247908799
525,zfppekIbqBkisJITudni1vMEIbzDzgeNk34SO8L9LTgT85d66WI-71-6yQS5Tl27SE58EdJ4N_5JYA,NA1_3247086957
526,zfppekIbqBkisJITudni1vMEIbzDzgeNk34SO8L9LTgT85d66WI-71-6yQS5Tl27SE58EdJ4N_5JYA,NA1_3247053378
527,zfppekIbqBkisJITudni1vMEIbzDzgeNk34SO8L9LTgT85d66WI-71-6yQS5Tl27SE58EdJ4N_5JYA,NA1_3247029103
528,zfppekIbqBkisJITudni1vMEIbzDzgeNk34SO8L9LTgT85d66WI-71-6yQS5Tl27SE58EdJ4N_5JYA,NA1_3247033808
529,zfppekIbqBkisJITudni1vMEIbzDzgeNk34SO8L9LTgT85d66WI-71-6yQS5Tl27SE58EdJ4N_5JYA,NA1_3247012122
530,ygUWr-EUXClGNIqoW90gBBve5-13mTNY0CwsACJlFwRCxLtSxC1eZVp8tb6u6JCF7KJ7ko1Qvwa_KA,NA1_3250307479
531,ygUWr-EUXClGNIqoW90gBBve5-13mTNY0CwsACJlFwRCxLtSxC1eZVp8tb6u6JCF7KJ7ko1Qvwa_KA,NA1_3250316081
532,ygUWr-EUXClGNIqoW90gBBve5-13mTNY0CwsACJlFwRCxLtSxC1eZVp8tb6u6JCF7KJ7ko1Qvwa_KA,NA1_3250286529
533,ygUWr-EUXClGNIqoW90gBBve5-13mTNY0CwsACJlFwRCxLtSxC1eZVp8tb6u6JCF7KJ7ko1Qvwa_KA,NA1_3250285740
534,ygUWr-EUXClGNIqoW90gBBve5-13mTNY0CwsACJlFwRCxLtSxC1eZVp8tb6u6JCF7KJ7ko1Qvwa_KA,NA1_3250284924
535,ygUWr-EUXClGNIqoW90gBBve5-13mTNY0CwsACJlFwRCxLtSxC1eZVp8tb6u6JCF7KJ7ko1Qvwa_KA,NA1_3250283775
536,ygUWr-EUXClGNIqoW90gBBve5-13mTNY0CwsACJlFwRCxLtSxC1eZVp8tb6u6JCF7KJ7ko1Qvwa_KA,NA1_3250301648
537,ygUWr-EUXClGNIqoW90gBBve5-13mTNY0CwsACJlFwRCxLtSxC1eZVp8tb6u6JCF7KJ7ko1Qvwa_KA,NA1_3250249696
538,ygUWr-EUXClGNIqoW90gBBve5-13mTNY0CwsACJlFwRCxLtSxC1eZVp8tb6u6JCF7KJ7ko1Qvwa_KA,NA1_3250256687
539,ygUWr-EUXClGNIqoW90gBBve5-13mTNY0CwsACJlFwRCxLtSxC1eZVp8tb6u6JCF7KJ7ko1Qvwa_KA,NA1_3250216279
540,yW_cKzS6S2jjapCj5uJ_Quh7p6tsTJ4HERGZllwmp28RfR0uJ8m1R9XK0GZecsBC5VJ6Sh4DIAiQBg,NA1_3250394218
541,yW_cKzS6S2jjapCj5uJ_Quh7p6tsTJ4HERGZllwmp28RfR0uJ8m1R9XK0GZecsBC5VJ6Sh4DIAiQBg,NA1_3250410608
542,yW_cKzS6S2jjapCj5uJ_Quh7p6tsTJ4HERGZllwmp28RfR0uJ8m1R9XK0GZecsBC5VJ6Sh4DIAiQBg,NA1_3250349011
543,yW_cKzS6S2jjapCj5uJ_Quh7p6tsTJ4HERGZllwmp28RfR0uJ8m1R9XK0GZecsBC5VJ6Sh4DIAiQBg,NA1_3250297217
544,yW_cKzS6S2jjapCj5uJ_Quh7p6tsTJ4HERGZllwmp28RfR0uJ8m1R9XK0GZecsBC5VJ6Sh4DIAiQBg,NA1_3250268172
545,yW_cKzS6S2jjapCj5uJ_Quh7p6tsTJ4HERGZllwmp28RfR0uJ8m1R9XK0GZecsBC5VJ6Sh4DIAiQBg,NA1_3250295301
546,yW_cKzS6S2jjapCj5uJ_Quh7p6tsTJ4HERGZllwmp28RfR0uJ8m1R9XK0GZecsBC5VJ6Sh4DIAiQBg,NA1_3250264447
547,yW_cKzS6S2jjapCj5uJ_Quh7p6tsTJ4HERGZllwmp28RfR0uJ8m1R9XK0GZecsBC5VJ6Sh4DIAiQBg,NA1_3250300260
548,yW_cKzS6S2jjapCj5uJ_Quh7p6tsTJ4HERGZllwmp28RfR0uJ8m1R9XK0GZecsBC5VJ6Sh4DIAiQBg,NA1_3250219306
549,yW_cKzS6S2jjapCj5uJ_Quh7p6tsTJ4HERGZllwmp28RfR0uJ8m1R9XK0GZecsBC5VJ6Sh4DIAiQBg,NA1_3250236114
550,pQWycSAwG7SMfp3HS1oLtNZUa9NuhPig0zQiKF9Gw69yrp5By436B7Yr12KTFMi8b8D7xBqFpy7_aQ,NA1_3249699104
551,pQWycSAwG7SMfp3HS1oLtNZUa9NuhPig0zQiKF9Gw69yrp5By436B7Yr12KTFMi8b8D7xBqFpy7_aQ,NA1_3248876203
552,pQWycSAwG7SMfp3HS1oLtNZUa9NuhPig0zQiKF9Gw69yrp5By436B7Yr12KTFMi8b8D7xBqFpy7_aQ,NA1_3248882127
553,pQWycSAwG7SMfp3HS1oLtNZUa9NuhPig0zQiKF9Gw69yrp5By436B7Yr12KTFMi8b8D7xBqFpy7_aQ,NA1_3247033808
554,pQWycSAwG7SMfp3HS1oLtNZUa9NuhPig0zQiKF9Gw69yrp5By436B7Yr12KTFMi8b8D7xBqFpy7_aQ,NA1_3245457211
555,pQWycSAwG7SMfp3HS1oLtNZUa9NuhPig0zQiKF9Gw69yrp5By436B7Yr12KTFMi8b8D7xBqFpy7_aQ,NA1_3237855126
556,pQWycSAwG7SMfp3HS1oLtNZUa9NuhPig0zQiKF9Gw69yrp5By436B7Yr12KTFMi8b8D7xBqFpy7_aQ,NA1_3237162025
557,pQWycSAwG7SMfp3HS1oLtNZUa9NuhPig0zQiKF9Gw69yrp5By436B7Yr12KTFMi8b8D7xBqFpy7_aQ,NA1_3237079394
558,pQWycSAwG7SMfp3HS1oLtNZUa9NuhPig0zQiKF9Gw69yrp5By436B7Yr12KTFMi8b8D7xBqFpy7_aQ,NA1_3235340980
559,pQWycSAwG7SMfp3HS1oLtNZUa9NuhPig0zQiKF9Gw69yrp5By436B7Yr12KTFMi8b8D7xBqFpy7_aQ,NA1_3235332551
560,i5CL_kAzzRJgZf4mi8c4BQoVGzrG3z5jcm6wkXkMjr_j9Q8rnDOefk5wrFA2ewrPBIgfxibwHx0MvA,NA1_3250493151
561,i5CL_kAzzRJgZf4mi8c4BQoVGzrG3z5jcm6wkXkMjr_j9Q8rnDOefk5wrFA2ewrPBIgfxibwHx0MvA,NA1_3250431882
562,i5CL_kAzzRJgZf4mi8c4BQoVGzrG3z5jcm6wkXkMjr_j9Q8rnDOefk5wrFA2ewrPBIgfxibwHx0MvA,NA1_3250390152
563,i5CL_kAzzRJgZf4mi8c4BQoVGzrG3z5jcm6wkXkMjr_j9Q8rnDOefk5wrFA2ewrPBIgfxibwHx0MvA,NA1_3250346789
564,i5CL_kAzzRJgZf4mi8c4BQoVGzrG3z5jcm6wkXkMjr_j9Q8rnDOefk5wrFA2ewrPBIgfxibwHx0MvA,NA1_3250335122
565,i5CL_kAzzRJgZf4mi8c4BQoVGzrG3z5jcm6wkXkMjr_j9Q8rnDOefk5wrFA2ewrPBIgfxibwHx0MvA,NA1_3250371393
566,i5CL_kAzzRJgZf4mi8c4BQoVGzrG3z5jcm6wkXkMjr_j9Q8rnDOefk5wrFA2ewrPBIgfxibwHx0MvA,NA1_3249578833
567,i5CL_kAzzRJgZf4mi8c4BQoVGzrG3z5jcm6wkXkMjr_j9Q8rnDOefk5wrFA2ewrPBIgfxibwHx0MvA,NA1_3247578000
568,i5CL_kAzzRJgZf4mi8c4BQoVGzrG3z5jcm6wkXkMjr_j9Q8rnDOefk5wrFA2ewrPBIgfxibwHx0MvA,NA1_3246679153
569,i5CL_kAzzRJgZf4mi8c4BQoVGzrG3z5jcm6wkXkMjr_j9Q8rnDOefk5wrFA2ewrPBIgfxibwHx0MvA,NA1_3245893783
570,ENkcc7_SLmmotD2XwFzVBPuwvYRI2Usjbi9F1EYEVBXpYKPGlBhb-ARrlRYJF4sI3IE3T_DgdFcrhg,NA1_3249046505
571,ENkcc7_SLmmotD2XwFzVBPuwvYRI2Usjbi9F1EYEVBXpYKPGlBhb-ARrlRYJF4sI3IE3T_DgdFcrhg,NA1_3249002802
572,ENkcc7_SLmmotD2XwFzVBPuwvYRI2Usjbi9F1EYEVBXpYKPGlBhb-ARrlRYJF4sI3IE3T_DgdFcrhg,NA1_3248976933
573,ENkcc7_SLmmotD2XwFzVBPuwvYRI2Usjbi9F1EYEVBXpYKPGlBhb-ARrlRYJF4sI3IE3T_DgdFcrhg,NA1_3248936209
574,ENkcc7_SLmmotD2XwFzVBPuwvYRI2Usjbi9F1EYEVBXpYKPGlBhb-ARrlRYJF4sI3IE3T_DgdFcrhg,NA1_3248931014
575,ENkcc7_SLmmotD2XwFzVBPuwvYRI2Usjbi9F1EYEVBXpYKPGlBhb-ARrlRYJF4sI3IE3T_DgdFcrhg,NA1_3248847538
576,ENkcc7_SLmmotD2XwFzVBPuwvYRI2Usjbi9F1EYEVBXpYKPGlBhb-ARrlRYJF4sI3IE3T_DgdFcrhg,NA1_3248861984
577,ENkcc7_SLmmotD2XwFzVBPuwvYRI2Usjbi9F1EYEVBXpYKPGlBhb-ARrlRYJF4sI3IE3T_DgdFcrhg,NA1_3248748371
578,ENkcc7_SLmmotD2XwFzVBPuwvYRI2Usjbi9F1EYEVBXpYKPGlBhb-ARrlRYJF4sI3IE3T_DgdFcrhg,NA1_3248714706
579,ENkcc7_SLmmotD2XwFzVBPuwvYRI2Usjbi9F1EYEVBXpYKPGlBhb-ARrlRYJF4sI3IE3T_DgdFcrhg,NA1_3248740365
580,tZ-TsgKwfCGI-r2miVM68YlWpmS2ZFU9j66HgDGDui6uhcBZt13elTiOUljdoRYd826P3aq4RE3jGw,NA1_3250462320
581,tZ-TsgKwfCGI-r2miVM68YlWpmS2ZFU9j66HgDGDui6uhcBZt13elTiOUljdoRYd826P3aq4RE3jGw,NA1_3250390717
582,tZ-TsgKwfCGI-r2miVM68YlWpmS2ZFU9j66HgDGDui6uhcBZt13elTiOUljdoRYd826P3aq4RE3jGw,NA1_3250338224
583,tZ-TsgKwfCGI-r2miVM68YlWpmS2ZFU9j66HgDGDui6uhcBZt13elTiOUljdoRYd826P3aq4RE3jGw,NA1_3250327055
584,tZ-TsgKwfCGI-r2miVM68YlWpmS2ZFU9j66HgDGDui6uhcBZt13elTiOUljdoRYd826P3aq4RE3jGw,NA1_3250353076
585,tZ-TsgKwfCGI-r2miVM68YlWpmS2ZFU9j66HgDGDui6uhcBZt13elTiOUljdoRYd826P3aq4RE3jGw,NA1_3250136486
586,tZ-TsgKwfCGI-r2miVM68YlWpmS2ZFU9j66HgDGDui6uhcBZt13elTiOUljdoRYd826P3aq4RE3jGw,NA1_3250122684
587,tZ-TsgKwfCGI-r2miVM68YlWpmS2ZFU9j66HgDGDui6uhcBZt13elTiOUljdoRYd826P3aq4RE3jGw,NA1_3250056759
588,tZ-TsgKwfCGI-r2miVM68YlWpmS2ZFU9j66HgDGDui6uhcBZt13elTiOUljdoRYd826P3aq4RE3jGw,NA1_3250030150
589,tZ-TsgKwfCGI-r2miVM68YlWpmS2ZFU9j66HgDGDui6uhcBZt13elTiOUljdoRYd826P3aq4RE3jGw,NA1_3249850548
590,rNr6zU0UTc03M8_LR43SddoDFf1CWfza0ejC63334ze6HYd9CJhC6u-lJSgeNqhz9b4lQytt9yDqrQ,NA1_3249997620
591,rNr6zU0UTc03M8_LR43SddoDFf1CWfza0ejC63334ze6HYd9CJhC6u-lJSgeNqhz9b4lQytt9yDqrQ,NA1_3249970641
592,rNr6zU0UTc03M8_LR43SddoDFf1CWfza0ejC63334ze6HYd9CJhC6u-lJSgeNqhz9b4lQytt9yDqrQ,NA1_3249923792
593,rNr6zU0UTc03M8_LR43SddoDFf1CWfza0ejC63334ze6HYd9CJhC6u-lJSgeNqhz9b4lQytt9yDqrQ,NA1_3249176632
594,rNr6zU0UTc03M8_LR43SddoDFf1CWfza0ejC63334ze6HYd9CJhC6u-lJSgeNqhz9b4lQytt9yDqrQ,NA1_3249123619
595,rNr6zU0UTc03M8_LR43SddoDFf1CWfza0ejC63334ze6HYd9CJhC6u-lJSgeNqhz9b4lQytt9yDqrQ,NA1_3248057263
596,rNr6zU0UTc03M8_LR43SddoDFf1CWfza0ejC63334ze6HYd9CJhC6u-lJSgeNqhz9b4lQytt9yDqrQ,NA1_3248034215
597,rNr6zU0UTc03M8_LR43SddoDFf1CWfza0ejC63334ze6HYd9CJhC6u-lJSgeNqhz9b4lQytt9yDqrQ,NA1_3247332691
598,rNr6zU0UTc03M8_LR43SddoDFf1CWfza0ejC63334ze6HYd9CJhC6u-lJSgeNqhz9b4lQytt9yDqrQ,NA1_3247268088
599,rNr6zU0UTc03M8_LR43SddoDFf1CWfza0ejC63334ze6HYd9CJhC6u-lJSgeNqhz9b4lQytt9yDqrQ,NA1_3247263393
600,FjFt-U77LpWYyADhFY8Bf1FCB3-qZtG5l8Jcs3lUVB7E1AmYmpwJ1tCylgYkCfXZxGNl5lEiLmc5mQ,NA1_3245395490
601,FjFt-U77LpWYyADhFY8Bf1FCB3-qZtG5l8Jcs3lUVB7E1AmYmpwJ1tCylgYkCfXZxGNl5lEiLmc5mQ,NA1_3245391134
602,FjFt-U77LpWYyADhFY8Bf1FCB3-qZtG5l8Jcs3lUVB7E1AmYmpwJ1tCylgYkCfXZxGNl5lEiLmc5mQ,NA1_3245356705
603,FjFt-U77LpWYyADhFY8Bf1FCB3-qZtG5l8Jcs3lUVB7E1AmYmpwJ1tCylgYkCfXZxGNl5lEiLmc5mQ,NA1_3245352631
604,FjFt-U77LpWYyADhFY8Bf1FCB3-qZtG5l8Jcs3lUVB7E1AmYmpwJ1tCylgYkCfXZxGNl5lEiLmc5mQ,NA1_3245321173
605,FjFt-U77LpWYyADhFY8Bf1FCB3-qZtG5l8Jcs3lUVB7E1AmYmpwJ1tCylgYkCfXZxGNl5lEiLmc5mQ,NA1_3245267746
606,FjFt-U77LpWYyADhFY8Bf1FCB3-qZtG5l8Jcs3lUVB7E1AmYmpwJ1tCylgYkCfXZxGNl5lEiLmc5mQ,NA1_3244606800
607,FjFt-U77LpWYyADhFY8Bf1FCB3-qZtG5l8Jcs3lUVB7E1AmYmpwJ1tCylgYkCfXZxGNl5lEiLmc5mQ,NA1_3244417458
608,FjFt-U77LpWYyADhFY8Bf1FCB3-qZtG5l8Jcs3lUVB7E1AmYmpwJ1tCylgYkCfXZxGNl5lEiLmc5mQ,NA1_3240328905
609,FjFt-U77LpWYyADhFY8Bf1FCB3-qZtG5l8Jcs3lUVB7E1AmYmpwJ1tCylgYkCfXZxGNl5lEiLmc5mQ,NA1_3240315293
610,S4X_H884ojNq5fFkMEPcC-giB1WZbNzBG4xxN3hu0G5xlBtOi9AOsiz7G-Qk0QoCcJ7d0ugRT5ETTA,NA1_3248898424
611,S4X_H884ojNq5fFkMEPcC-giB1WZbNzBG4xxN3hu0G5xlBtOi9AOsiz7G-Qk0QoCcJ7d0ugRT5ETTA,NA1_3246243347
612,S4X_H884ojNq5fFkMEPcC-giB1WZbNzBG4xxN3hu0G5xlBtOi9AOsiz7G-Qk0QoCcJ7d0ugRT5ETTA,NA1_3244375073
613,S4X_H884ojNq5fFkMEPcC-giB1WZbNzBG4xxN3hu0G5xlBtOi9AOsiz7G-Qk0QoCcJ7d0ugRT5ETTA,NA1_3244362321
614,S4X_H884ojNq5fFkMEPcC-giB1WZbNzBG4xxN3hu0G5xlBtOi9AOsiz7G-Qk0QoCcJ7d0ugRT5ETTA,NA1_3244298500
615,S4X_H884ojNq5fFkMEPcC-giB1WZbNzBG4xxN3hu0G5xlBtOi9AOsiz7G-Qk0QoCcJ7d0ugRT5ETTA,NA1_3244314114
616,S4X_H884ojNq5fFkMEPcC-giB1WZbNzBG4xxN3hu0G5xlBtOi9AOsiz7G-Qk0QoCcJ7d0ugRT5ETTA,NA1_3244291697
617,S4X_H884ojNq5fFkMEPcC-giB1WZbNzBG4xxN3hu0G5xlBtOi9AOsiz7G-Qk0QoCcJ7d0ugRT5ETTA,NA1_3242911596
618,S4X_H884ojNq5fFkMEPcC-giB1WZbNzBG4xxN3hu0G5xlBtOi9AOsiz7G-Qk0QoCcJ7d0ugRT5ETTA,NA1_3242802524
619,S4X_H884ojNq5fFkMEPcC-giB1WZbNzBG4xxN3hu0G5xlBtOi9AOsiz7G-Qk0QoCcJ7d0ugRT5ETTA,NA1_3242697766
620,1I0nM-oSwHT8_wKpcfRNLmVogJmE_fe2Fj75tWS3X_SMFxxJ71r1CvJLDj_sYDec6bOybzXaiyZDig,NA1_3250477014
621,1I0nM-oSwHT8_wKpcfRNLmVogJmE_fe2Fj75tWS3X_SMFxxJ71r1CvJLDj_sYDec6bOybzXaiyZDig,NA1_3250493151
622,1I0nM-oSwHT8_wKpcfRNLmVogJmE_fe2Fj75tWS3X_SMFxxJ71r1CvJLDj_sYDec6bOybzXaiyZDig,NA1_3250448487
623,1I0nM-oSwHT8_wKpcfRNLmVogJmE_fe2Fj75tWS3X_SMFxxJ71r1CvJLDj_sYDec6bOybzXaiyZDig,NA1_3250435880
